"AreaTableId","MapId","ParentAreaTableId","AreaBit","Flags","Col5","Flag2","SoundProviderPref","SoundProviderPrefUnderwater","Col09","AmbienceID","ZoneMusic","ZoneName","STRING_FLAGS1","Team","LiquidTypeOverride1","LiquidTypeOverride2","LiquidTypeOverride3","LiquidTypeOverride4","MinElevation","AmbientMultiplier","MountFlags","UwIntroSound","UwAmbience","WorldPvpId","PvpCombatWorldStateID","WildBattlePetLevelMin","WildBattlePetLevelMax","WindSettingsID","Col29"
5878,870,5785,4598,2.000015,0,0,0,0,0,93553,0,85,"Orchid Hollow",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5879,870,5785,4599,2.000015,0,0,0,0,1104,93580,0,86,"Terrace of Ten Thunders",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5880,977,0,4600,64,0,0,0,674,0,93625,0,0,"Maelstrom Deathwing Fight",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
5881,860,5736,4601,2,0,83,0,925,1050,93675,0,5,"The Dai-Lo Farmstead",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
5882,860,5736,4602,2,0,0,0,0,0,93715,0,5,"Virmen Grotto",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
5883,860,5736,4603,2,0,0,0,0,1050,93743,0,5,"Teeming Burrow",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
5884,860,5736,4604,2,0,83,0,925,1050,93772,0,5,"Ki-Han Brewery",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
5885,860,5736,4605,2,0,83,0,925,1050,93800,0,5,"Shrine of Dreaming Stones",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
5886,860,5736,4606,2,0,0,0,0,1115,93849,0,5,"Chamber of Whispers",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
5887,870,5785,4607,2.000015,0,0,0,0,0,93887,0,85,"Shadybranch Pocket",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5890,870,5785,4608,2.000015,0,0,0,0,0,93924,0,85,"Fox Grove",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5891,870,5785,4609,2.000015,0,0,0,0,0,93943,0,85,"Shang's Valley",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5892,967,0,4610,16384,4,0,0,674,0,93971,0,0,"Dragon Soul",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
5893,967,5892,4611,2.003906,0,0,0,809,1078,80017,966,0,"The Maelstrom",0,0,0,0,0,-500,0,0,0,0,0,0,0,0,0,0
5894,573,0,4612,64,0,0,0,0,0,93994,0,0,"Testing02",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
5895,573,5894,4613,2.000015,0,0,0,0,0,94004,0,0,"Testing SubZone A",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
5896,870,5785,4614,2.000015,0,0,0,0,0,94038,0,85,"The Orchid Pond - NOT USED",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5897,870,5785,4615,2.000015,0,0,0,0,1107,94079,0,85,"The Fertile Copse",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5898,870,5785,4616,2.000015,0,85,0,0,0,94113,0,85,"Serenity Falls",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5899,870,5785,4617,2.000015,0,0,0,0,0,94142,0,85,"Path of Enlightenment",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5900,870,5785,4618,2.000015,0,0,0,0,0,94184,0,85,"Exclamation Point",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5901,870,5785,4619,2.000015,0,0,0,0,0,94219,0,85,"Cave of Words",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5902,974,5861,4620,2.000488,0,0,0,0,0,94245,948,0,"Darkmoon Path",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
5904,974,5861,4622,2.000488,0,0,0,567,0,94272,0,0,"Darkmoon Boardwalk",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
5905,870,5785,4623,2.000015,0,0,0,0,1107,94309,0,85,"Camp Nooka Nooka",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5906,870,5785,4624,2.000015,0,0,0,0,0,94341,0,85,"Spire of Solitude",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5907,870,5785,4625,2.000015,0,84,0,0,0,94375,0,85,"Lake Kittitata",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5908,870,5785,4626,2.000015,0,0,0,0,0,94404,0,85,"Circle of Scale",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5909,870,5785,4627,2.000015,0,0,0,0,0,38275,0,85,"Circle of Blood",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5910,870,5785,4628,2.000015,0,0,0,0,0,94434,0,85,"Circle of Bone",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5911,870,5785,4629,2.000015,0,0,0,0,0,94462,0,85,"Circle of Stone",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5912,870,5785,4630,2.000015,0,0,0,0,0,94492,0,85,"Tideview Thicket",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5913,429,2557,4631,2,4,0,0,0,0,94525,0,0,"Dire Maul - North",0,0,0,0,0,-500,0,0,0,0,0,0,0,0,0,0
5914,429,2557,4632,2,4,0,0,0,0,94570,0,0,"Dire Maul - East",0,0,0,0,0,-500,0,0,0,0,0,0,0,0,0,0
5915,429,2557,4633,2,4,0,0,0,0,94611,0,0,"Dire Maul - West",0,0,0,0,0,-500,0,0,0,0,0,0,0,0,0,0
5916,329,2017,4634,2,4,0,0,0,0,94655,0,0,"Stratholme - Main Gate",0,0,0,0,0,-500,0,0,0,0,0,0,0,0,0,0
5917,329,2017,4635,2,4,0,0,0,0,94678,0,0,"Stratholme - Service Entrance",0,0,0,0,0,-500,0,0,0,0,0,0,0,0,0,0
5918,959,0,4636,0,4,0,0,923,1168,94708,0,0,"Shado-Pan Monastery",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
5919,870,5785,4637,2.000015,0,0,0,1009,0,94745,0,0,"Uncharted Sea",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5920,967,5892,4638,2.003906,0,0,0,482,1074,94772,0,0,"Eye of Eternity",0,0,0,0,0,-500,0,0,0,0,0,0,0,0,0,0
5921,870,5785,4639,2.000015,0,0,0,0,0,94802,0,85,"Tasters' Arena",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5922,967,5892,4640,2.003906,0,0,0,0,0,94831,0,0,"Above the Frozen Sea",0,0,0,0,0,-500,0,0,0,0,0,0,0,0,0,0
5923,967,5892,4641,2.003906,0,0,0,829,1071,51882,964,0,"The Dragon Wastes",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
5924,967,5892,4642,2.003906,0,0,0,439,1071,49818,0,0,"Azure Dragonshrine",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
5925,967,5892,4643,2.003906,0,0,0,796,1070,49682,0,0,"Emerald Dragonshrine",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
5926,967,5892,4644,2.003906,0,0,0,829,1071,49855,964,0,"Path of the Titans",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
5928,967,5892,4646,2.003906,0,0,0,453,1072,94870,0,0,"Wyrmrest Summit",0,0,0,0,0,-500,0,0,0,0,0,0,0,0,0,0
5929,870,5785,4647,2.000015,0,0,0,0,0,94901,0,85,"The Silkwood",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5930,870,5785,4648,2.500015,0,0,0,916,1166,94926,0,85,"Dawn's Blossom",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5931,870,5785,4649,2.000015,0,0,0,0,0,94954,0,85,"The Arboretum",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5932,870,5785,4650,2.000015,0,0,0,0,0,94981,0,85,"Shrine of the Dawn",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5933,870,5785,4651,2.000015,0,0,0,0,0,95016,0,85,"The Gong of Hope",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5934,870,5785,4652,2.000015,0,0,0,0,1167,95047,0,86,"Pearl Lake",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5935,870,5785,4653,2.000015,0,0,0,0,1167,95068,0,86,"Pearlfin Village",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5936,870,5805,4654,2.000015,0,0,0,0,0,95101,0,86,"Pang's Stead",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5937,870,5805,4655,2.000015,0,0,0,0,0,95126,0,86,"Thunderfoot Fields",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5938,870,5805,4656,2.000015,0,0,0,0,1113,95162,0,86,"Thunderfoot Ranch",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5939,870,5805,4657,2.000015,0,0,0,0,1113,95197,0,86,"Thunderfoot Farm",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5940,870,5785,4658,2.000015,0,0,0,0,0,95230,0,86,"Dreamer's Pavilion",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5941,860,5736,4659,2,0,0,0,565,1050,95267,0,0,"The Great Sea",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
5942,870,5785,4660,2.000015,0,0,0,0,0,95281,0,85,"Tigers' Wood",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5943,870,5785,4661,2.000015,0,0,0,0,0,95306,0,0,"Amberfly Bog",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5944,860,5736,4662,2,0,0,0,802,1051,95331,0,5,"Forlorn Hut",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
5945,860,5736,4663,2,0,0,0,927,1051,95354,0,5,"Pool of the Paw",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
5946,860,5736,4664,2,0,0,0,0,1050,95383,0,5,"Morning Breeze Lake",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
5947,860,5736,4665,2,0,0,0,0,1112,95421,0,5,"Shrine of Five Dawns",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
5948,870,5805,4666,2.000015,0,0,0,0,0,95460,0,86,"Grassy Cline",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5949,870,5805,4667,2.000015,0,0,0,0,0,95485,0,86,"Shang's Stead",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5950,870,5785,4668,2.000015,0,0,0,0,1107,95512,0,85,"Grookin Hill",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5951,870,5785,4669,2.000015,0,0,0,0,1107,95537,0,85,"Dookin' Grounds",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5952,870,5785,4670,2.000015,0,0,0,0,0,95567,0,85,"Scenic Overlook",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5953,870,5785,4671,2.000015,0,0,0,0,0,95598,0,85,"Murky Bank",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5954,870,5785,4672,2.000015,0,0,0,0,0,95619,0,86,"Den of Sorrow",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5955,870,5785,4673,2.000015,0,0,0,0,0,95645,0,0,"Greenstone Quarry",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5956,960,0,4674,0,4,0,0,0,1131,95680,0,0,"Temple of the Jade Serpent",0,0,0,0,0,-500,0,0,0,0,0,0,0,0,0,0
5957,870,5805,4675,2.000015,0,0,0,0,1177,95718,0,86,"Mudmug's Place",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5958,870,5805,4676,2.000015,0,0,0,0,0,95746,0,86,"Sunsoaked Meadow",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5959,870,5805,4677,2.000015,0,0,0,0,1146,95782,0,86,"The Twisted Warren",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5960,967,5892,4678,2.003906,0,0,0,0,1077,95821,0,0,"Deathwing",0,0,0,0,0,-500,0,0,0,0,0,0,0,0,0,0
5961,870,5785,4679,2.000015,0,0,0,0,0,95831,0,85,"Slicky Stream",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5962,870,5785,4680,2.000015,0,0,0,0,1317,95858,0,0,"Emperor's Omen",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5963,961,0,4681,0,4,0,0,0,1101,95886,0,0,"Stormstout Brewery",0,0,0,0,0,-500,0,0,4,0,0,0,0,0,0,0
5964,870,5785,4682,2.000015,0,0,0,0,0,95923,0,86,"The Bamboo Wilds",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5966,870,5785,4684,2.000015,0,0,0,0,1167,95955,0,0,"Woods of the Lost",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5967,870,5805,4685,2.000015,0,86,0,1054,1174,95988,0,86,"Paoquan Hollow",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5968,870,5805,4686,2.000015,0,0,0,0,0,96017,0,87,"Stoneplow",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5969,870,5805,4687,2.000015,0,0,0,0,0,96027,0,87,"Stoneplow Fields",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5970,870,5805,4688,2.000015,0,0,0,0,1175,96060,0,86,"Singing Marshes",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5972,870,5805,4690,2.000015,0,0,0,0,1175,96091,0,86,"Pools of Purity",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5973,870,5805,4691,2.000015,0,0,0,0,1167,96121,0,86,"New Cifera",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5974,870,5785,4692,2.000015,0,0,0,0,1123,96142,0,86,"Jade Temple Grounds",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5975,870,5785,4693,2.000015,0,0,0,0,0,96180,999,86,"Temple of the Jade Serpent",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5976,962,0,4694,0,4,0,0,0,1157,96203,1017,0,"Gate of the Setting Sun",0,0,0,0,0,-500,0,0,0,0,0,0,0,0,0,0
5978,962,5976,4696,2,0,84,0,1021,1157,96240,1018,0,"Ancient Courtyard",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
5979,1,618,4697,2.003922,0,0,0,0,0,4850,0,56,"The Great Sea",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
5980,870,5805,4698,2.000015,0,0,0,0,1113,96275,0,86,"Halfhill",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5981,870,5805,4699,2.500015,0,0,0,0,1113,96284,0,86,"The Halfhill Market",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5982,870,5805,4700,2.000015,0,0,0,0,1177,96322,0,86,"The Imperial Granary",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5983,870,5805,4701,2.000015,0,0,0,0,0,96362,0,86,"Plain of Thieves",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5984,870,5805,4702,2.000015,0,0,0,0,1175,96394,0,86,"Gilded Fan",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5985,870,5805,4703,2.000015,0,0,0,0,1176,96415,0,86,"Winds' Edge",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5986,870,5805,4704,2.000015,0,0,0,0,1113,96437,0,86,"Silken Fields",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5987,870,5805,4705,2.000015,0,0,0,0,0,96464,0,86,"The Gilding Stream",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5988,940,5844,4706,2,0,0,0,439,0,49939,961,0,"The Crystal Vice",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
5989,940,5844,4707,2,0,0,0,439,0,51882,0,0,"The Dragon Wastes",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
5990,940,5844,4708,2,0,0,0,439,0,96500,962,0,"Galakrond's Rest",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
5991,940,5844,4709,2,0,0,0,439,0,49855,0,0,"Path of the Titans",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
5992,870,5805,4710,2.000015,0,0,0,0,1113,96515,0,86,"The Heartland",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
5993,939,5788,4711,2,0,0,0,0,1064,96543,967,0,"Courtyard of Lights",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
5994,939,5788,4712,2,0,0,0,0,1065,96581,959,0,"Shores of the Well",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
5995,939,5788,4713,2,0,0,0,0,1066,96616,958,0,"Azshara's Palace",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
5996,870,5805,4714,2.000015,0,0,0,0,1146,96648,0,0,"Springtail Warren",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6000,870,6134,4718,2.000015,0,0,0,919,1276,96683,0,86,"Zhu's Watch",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6001,870,5805,4719,2.000015,0,0,0,0,1177,95886,0,87,"Stormstout Brewery",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6002,870,5805,4720,2.000015,0,0,0,0,1177,96708,0,87,"Thirsty Alley",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6004,870,6134,4722,2.000015,0,0,0,919,1276,96735,0,86,"The Deepwild",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6005,870,6134,4723,2.000015,0,0,0,919,1276,96763,0,86,"Zhu Province",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6006,870,0,4724,64,0,0,0,918,0,96788,0,0,"The Veiled Stair",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,23,25
6007,870,6134,4725,2.000015,0,0,0,919,797,96820,0,86,"Thunder Cleft",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6008,870,6134,4726,2.000015,0,0,0,919,1104,96847,0,86,"Ruins of Dojan",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6009,870,6134,4727,2.000015,0,0,0,919,1276,96875,0,86,"The Incursion",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6010,870,6134,4728,2.000015,0,0,0,919,1276,96902,0,86,"Dojani River",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6011,870,6134,4729,2.000015,0,0,0,919,1104,96927,0,86,"Pools of Youth",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6012,870,5785,4730,2.000015,0,0,0,996,0,96955,0,86,"Windward Isle",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6013,870,6134,4731,2.000015,0,0,0,919,1276,96982,0,86,"Dawnchaser Retreat",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6014,870,6134,4732,2.000015,0,0,0,919,1276,97019,0,0,"Krasarang River",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6015,870,6134,4733,2.000015,0,0,0,919,1104,97050,0,86,"Ruins of Korja",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6016,870,6134,4734,2.000015,0,0,0,919,884,97078,0,87,"Sentinel Basecamp",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6017,870,6134,4735,2.000015,0,0,0,919,1167,97113,0,86,"Fallsong Village",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6018,870,6134,4736,2.000015,0,84,0,919,1276,97146,0,86,"Krasari Falls",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6019,870,6134,4737,2.000015,0,0,0,919,1276,97173,0,86,"The Forbidden Jungle",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6020,870,6134,4738,2.000015,0,0,0,919,0,97213,0,86,"The Southern Wall",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6021,870,5805,4739,2.000015,0,0,0,0,0,97247,0,86,"Huangtze Falls",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6022,870,5785,4740,2.000015,0,84,89,1059,0,97276,0,0,"Mistveil Sea",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6023,870,5785,4741,2.000015,0,85,0,0,1110,97301,0,86,"Windspire Bridge",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6024,870,5785,4742,2.000015,0,85,0,0,1110,97334,0,86,"The Windspire",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6025,870,5805,4743,2.000015,0,0,0,0,0,97361,0,86,"Nesingwary's Safari",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6026,870,6134,4744,2.000015,0,0,0,919,1104,97399,0,86,"The Krasari Ruins",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6027,870,5805,4745,2.000015,0,0,0,0,0,97433,0,86,"Virmen Nest",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6028,870,5805,4746,2.000015,0,0,0,0,0,97457,0,86,"Dustback Gorge",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6029,870,5805,4747,2.000015,0,0,0,0,1104,97486,0,86,"The Torjari Pit",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6030,870,5805,4748,2.000015,0,0,0,0,0,97516,0,86,"The Wild Plains",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6031,870,5840,4749,2.000015,0,0,0,0,0,97546,997,90,"Mistfall Village",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
6032,870,5840,4750,2.000015,0,0,0,0,1232,97579,997,90,"Ruins of Guo-Lai",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
6033,870,5840,4751,2.000015,0,0,0,0,0,97610,997,90,"The Golden Stair",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
6034,870,5840,4752,2.000015,0,0,0,0,1389,97642,0,90,"Whitepetal Lake",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
6035,870,5840,4753,2.000015,0,0,0,0,1234,97673,997,90,"Setting Sun Garrison",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
6036,870,5840,4754,2.500015,0,0,0,0,1388,97713,0,90,"The Golden Pagoda",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
6037,870,5840,4755,2.000015,0,0,0,0,0,97747,997,90,"Tu Shen Burial Ground",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
6038,870,5805,4756,2.000015,0,0,0,0,1104,97788,0,86,"Lair of the Beast",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6039,870,5805,4757,2.125015,0,0,0,0,1113,97821,0,0,"Sunsong Ranch",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6040,999,0,4758,0,0,0,0,0,1312,97844,0,0,"Dustwallow Marsh",0,0,0,0,0,-500,0.4,0,13,0,0,0,0,0,0,0
6041,999,6040,4759,2.015625,0,0,0,0,0,4850,0,0,"The Great Sea",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
6042,999,6040,4760,2,0,0,0,1040,0,13053,0,0,"Theramore Isle",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
6043,999,6040,4761,2.015625,0,0,0,0,0,97873,0,0,"Dustwallow Marsh",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
6044,999,6040,4762,2,0,0,0,0,0,13146,0,0,"Dustwallow Bay",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
6045,999,6040,4763,2,0,0,0,0,0,22617,0,0,"Alcaz Island",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
6046,999,6040,4764,2,0,0,0,0,0,13082,0,0,"Foothold Citadel",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
6047,999,6040,4765,2.015625,0,0,0,0,0,97889,0,0,"The Sea Wolf",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
6048,870,6134,4766,2.000015,0,0,0,919,1279,97913,0,87,"Temple of the Red Crane",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6049,870,6134,4767,2.000015,0,0,0,919,1276,97949,0,87,"Crane Wing Refuge",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6050,870,5785,4768,2.000015,0,0,0,0,0,97984,0,85,"Spiritsong River",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6051,998,0,4769,2684354560,0,0,0,922,1188,98017,0,0,"Temple of Kotmogu",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
6052,1001,0,4770,0,4,0,0,0,0,98051,0,0,"Scarlet Halls",0,0,0,0,0,-500,0,0,0,0,0,0,0,0,0,0
6053,870,5840,4771,2.000015,0,0,0,0,1231,98078,997,90,"Ruins Rise",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
6054,870,5840,4772,2.000015,0,0,0,0,0,98099,997,90,"Winterbough Glade",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
6055,870,5840,4773,2.000015,0,0,0,0,0,98134,997,90,"The Five Sisters",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
6058,870,6134,4776,2.000015,0,0,0,919,1276,98166,0,86,"Shattered Convoy",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6059,870,5841,4777,2.000015,0,0,0,0,0,98199,0,87,"Binan Village",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
6060,998,6051,4778,3758096384,0,0,0,922,1310,98226,0,0,"Temple of Kotmogu",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
6061,998,6051,4779,3758096384,0,0,0,922,0,98241,0,0,"Temple of Kotmogu",0,0,0,0,0,-500,0,0,13,0,0,0,0,0,0,0
6062,870,5841,4780,2.000015,0,0,0,0,1269,98256,0,87,"Kun-Lai Pass",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
6063,870,5785,4781,2.000015,0,0,0,0,1167,98280,0,86,"Moonwater Retreat",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6064,870,5805,4782,2.000015,0,84,0,0,0,98315,0,87,"Skyrange",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6065,870,5805,4783,2.000015,0,0,0,0,1107,98324,0,87,"Kunzen Village",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6066,1007,0,4784,0,4,0,0,0,0,22534,0,0,"Scholomance",0,0,0,0,0,-500,0,0,0,0,0,0,0,0,0,0
6067,996,0,4785,0,4,86,0,1043,1163,98353,1021,0,"Terrace of Endless Spring",0,0,0,0,0,-500,0,0,13,0,0,675,0,0,0,0
6069,870,5841,4787,2.000015,0,0,0,998,1167,98402,0,87,"Inkgill Mere",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6071,870,5785,4789,96.125,0,0,0,0,0,98425,0,0,"The Drunken Hozen",0,0,0,0,0,-500,0,0,15,0,0,675,0,0,0,0
6072,870,5841,4790,2.000015,0,0,0,0,1287,98459,0,87,"Lao & Son's Yakwash",0,0,0,0,0,-500,0,0,15,0,0,0,0,0,0,0
